File,Sample,actin,tuba,tubb,efact,pst130_p495001
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0019,2477.5,985.5,140.500025,61.0,19.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0020,1827.5,373.5,304.04105000000004,48.0,100.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0021,11738.0,3194.5,2076.96225,369.0,614.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0023,3655.5,985.0,101.74995,32.5,18.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0024,4672.5,1352.5,959.7505,162.0,368.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0025,4804.5,1316.0,990.5,169.5,301.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0026,4889.5,1519.5,1209.25125,213.5,605.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0027,9144.0,4216.5,2382.6189999999997,431.0,539.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0029,8712.0,3116.0,2424.5,558.0,545.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0030,9045.5,2984.5,2403.75,436.0,652.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0035,2294.0,563.0,315.49875,69.5,94.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0036,2118.5,780.5,313.75,63.0,212.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0037,9120.0,3046.5,1768.75125,276.0,795.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0039,1139.0,207.0,195.75,28.5,81.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0040,2137.0,734.0,342.5,41.5,88.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0041,12759.0,5456.5,2549.8625,364.5,881.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0042,3613.0,1237.5,517.24975,79.0,334.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0043,5765.0,1804.0,1343.8312500000002,239.0,422.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0044,557.5,204.5,76.750025,17.5,14.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0046,9423.0,3437.0,2569.3770000000004,539.5,688.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0047,5746.0,1690.5,1415.75125,264.5,406.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0059,1889.0,513.0,294.5,78.5,1.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0060,6157.5,2005.0,1035.0007500000002,273.717,67.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0061,5354.0,1167.5,783.001,147.0,10.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0062,1369.5,269.5,125.00005,14.0,2.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0069,10681.5,3199.5,3273.75,393.0,1107.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0072,3622.0,495.0,447.9995,84.0,0.5
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0076,7555.5,4691.0,1362.4180000000001,1239.5,1563.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0077,8208.5,2782.5,2191.2690000000002,612.5,551.951
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0078,3233.5,1382.5,876.75,139.0,59.4118
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0079,11194.5,3175.0,2313.4955,376.655,711.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0080,10539.0,2527.5,2548.25,603.365,369.769
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0081,5960.5,3425.5,1211.5,225.5,357.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0084,2257.0,647.0,428.999,66.0,114.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0085,6991.5,2039.0,1351.0004999999999,214.5,393.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0086,6077.0,1848.0,1253.4995,205.5,318.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0087,10749.5,3830.5,2731.25,414.5,451.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0088,7197.5,2748.5,1739.38875,333.0,385.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0089,7360.0,2220.5,1701.9534999999998,330.0,743.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0090,2802.0,1089.0,587.7505,100.5,676.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0091,7138.0,3922.0,1052.5,357.5,1707.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0092,12844.0,3858.0,2569.1890000000003,518.5,1053.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0093,11674.0,3620.0,2690.25,426.5,862.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0094,5977.0,1576.0,1383.2505,211.0,502.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0095,5497.5,1932.0,1282.50075,198.0,254.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0096,7193.0,2508.0,1797.0,296.5,542.07
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0097,15043.5,6456.5,3651.4975000000004,660.5,883.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0098,13396.5,4589.5,3209.4179999999997,661.0,1027.13
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0099,6293.5,2496.5,964.499,109.0,295.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0101,2985.0,832.5,673.2505,150.0,157.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0103,7694.0,1924.5,1770.2615,306.5,133.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0105,10997.5,3933.5,2102.0,249.0,792.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0108,8324.0,2001.0,1826.0,348.0,951.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0115,411.0,118.5,31.0,4.0,4.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0120,7756.0,3055.0,1876.499,293.0,196.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0126,3245.5,896.5,294.5,110.5,9.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0127,2143.0,528.5,442.50025,87.5,232.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0128,3883.0,1402.0,797.9989999999999,142.0,752.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0129,1173.5,381.0,28.5000025,5.0,3.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0135,1120.5,342.5,142.50095000000002,28.0,52.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0139,1426.0,553.0,185.5,20.5,32.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0140,1577.0,600.5,222.5,43.5,64.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0141,1250.5,500.0,184.75,36.5,74.697
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0142,3810.0,630.5,418.9995,71.5,5.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0145,6217.5,1411.0,1110.5004999999999,203.5,523.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0146,6555.0,1833.5,1427.251,207.5,788.291
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0148,15147.5,4651.5,2463.9309999999996,154.5,170.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0151,4376.5,1466.0,516.001,73.0,1.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0152,13632.0,3113.0,1721.46755,188.0,15.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0153,2488.5,513.0,422.249,93.5,249.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0155,11482.5,3703.0,1545.74975,201.5,524.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0158,1068.5,199.0,34.155950000000004,7.5,0.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0159,11136.5,4010.0,2169.0,257.5,13.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0160,13839.0,4708.5,2363.0,220.5,8.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0163,2887.5,443.5,412.9998,97.5,41.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0165,2023.5,358.0,232.10764999999998,37.5,23.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0166,4523.5,446.0,357.75075000000004,51.5,22.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0167,4695.5,922.0,655.249,93.0,134.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0169,4415.5,986.5,1149.728,200.0,689.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0172,802.5,98.5,42.302975,12.5,2.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0173,1664.5,431.0,419.00025,66.0,264.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0174,1429.0,315.0,266.5,49.0,302.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0175,11296.0,2405.5,1767.4115,269.5,30.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0176,4164.0,1236.0,458.9995,96.5,3.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0179,5754.5,849.0,539.25025,79.5,14.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0180,5618.0,1022.5,889.613,146.05,130.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0181,2675.5,287.5,181.500075,31.0,11.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0182,1086.0,2907.0,244.0,898.5,2812.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0183,701.0,1609.0,126.74995000000001,541.5,257.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0188,1112.5,1245.5,271.4305,836.5,2395.98
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0190,993.5,886.5,194.7466,413.5,96.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0191,1902.5,2624.5,238.0,713.0,975.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0193,829.0,1394.5,152.796425,501.0,173.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0195,518.5,324.0,105.4999,313.0,205.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0203,7126.0,3414.5,818.7984999999999,834.5,69.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0205,1004.5,1826.0,183.50005,420.5,2278.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0210,433.5,1465.0,91.74995,555.5,16.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0215,845.0,225.0,174.0,17.0,51.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0216,207.5,771.5,53.749875,434.5,380.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0218,552.0,1695.5,113.96645000000001,319.5,856.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0225,1554.0,6769.5,405.7745,1836.77,3694.78
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0226,474.5,3948.5,162.25,1372.5,1803.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0227,489.0,333.0,105.499875,520.0,93.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0236,762.0,195.5,94.000125,22.5,25.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0237,1662.0,321.0,207.5,29.5,18.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0238,1862.5,613.5,253.0,45.0,45.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0239,3340.0,955.0,521.5005,120.0,109.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0240,7440.5,2573.0,1376.074,328.5,210.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,06_01NZ,13096.0,4284.0,3704.4804999999997,826.5,1.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,12_08NZ,14289.5,4390.0,3880.495,810.0,0.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,ATR-1,6935.0,3217.0,1925.5745000000002,365.5,480.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,ATR-2,7321.0,3102.0,1875.7649999999999,388.5,454.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,ATR-3,6351.5,1937.5,1423.0605,337.0,446.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,Chile18,4072.5,1240.5,818.0,119.5,118.32
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,Chile3,2887.5,765.0,503.25085,83.5,170.872
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,Chile30,5942.5,3177.5,1568.5,158.5,803.734
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,Chile31,3496.0,1052.0,836.25,132.5,763.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,Chile4,15423.5,5015.0,3097.5,392.0,292.833
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,Qld-1,9866.5,5543.5,3052.75,440.5,636.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,Qld-2,12268.0,5904.0,3470.25,518.0,535.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,Qld-3,4421.5,1307.5,695.75125,85.0,711.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,012_12,113.5,455.5,54.75,448.0,242.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,11_03,93.0,637.5,43.5,452.0,132.0
merged_Boshoff_exp_PST_104E_count_0.tsv,18_0166,9973.0,2996.5,2952.5,621.0,736.0
merged_Boshoff_exp_PST_104E_count_0.tsv,18_0167,8480.0,2189.5,2500.7495,500.0,619.9
merged_Boshoff_exp_PST_104E_count_0.tsv,18_0169,16432.5,7074.5,4719.7625,905.5,1340.0
merged_Boshoff_exp_PST_104E_count_0.tsv,18_0171,20390.0,6710.5,5868.602499999999,1276.5,1065.0
merged_Boshoff_exp_PST_104E_count_0.tsv,18_0172,20390.0,6710.5,5868.602499999999,1276.5,1065.0
merged_Boshoff_exp_PST_104E_count_0.tsv,18_0173,16576.0,4940.0,4616.75,802.0,906.0
merged_Boshoff_exp_PST_104E_count_0.tsv,18_0175,18429.0,6123.5,5249.968,1004.0,984.0
merged_Boshoff_exp_PST_104E_count_0.tsv,18_0177,17799.5,5959.5,5111.173499999999,1006.0,1021.0
merged_Boshoff_exp_PST_104E_count_0.tsv,18_0178,13168.5,5129.5,3340.5,601.5,730.563
merged_Boshoff_exp_PST_104E_count_0.tsv,18_0183,16395.0,5520.0,4740.7645,858.5,1163.0
merged_Boshoff_exp_PST_104E_count_0.tsv,18_0184,14198.0,4429.5,4253.25,728.0,1371.0
merged_Garnica_exp_PST_104E_count_0.tsv,SRR579533,6071.0,520.0,1649.395,1177.5,12821.0
merged_Garnica_exp_PST_104E_count_0.tsv,SRR579534,1924.5,260.0,502.749,415.5,4700.48
merged_Garnica_exp_PST_104E_count_0.tsv,SRR579535,2167.5,371.5,577.6311,545.0,5130.32
merged_Garnica_exp_PST_104E_count_0.tsv,SRR579536,16366.0,9944.5,3742.1865,1537.0,6.33333
merged_Garnica_exp_PST_104E_count_0.tsv,SRR579537,12775.0,8763.5,3375.0705,1304.0,6.75
merged_Garnica_exp_PST_104E_count_0.tsv,SRR579538,15036.0,8842.5,3567.5,1544.5,10.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,16_0120,17703.5,8153.0,4352.752,687.5,2165.97
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0130,4261.0,2115.5,894.7505000000001,109.5,249.838
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0040,8578.0,3526.5,1885.25,355.5,1464.16
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,16_0612,8469.5,3633.5,1644.00075,293.5,1385.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,16_0607,9084.5,3166.0,1743.75,388.5,1108.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,16_0606,10516.0,3710.5,2038.75,548.0,694.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,16_0603,8853.5,2440.5,1737.37625,335.5,798.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,16_0206,9651.5,3501.0,1763.3675,378.5,905.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,16_0117,5174.5,2802.0,964.5005,119.0,135.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,16_0112,4129.0,2283.5,531.249,138.0,441.242
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0499,6263.0,2381.0,1664.2369999999996,263.0,889.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0417,1610.0,611.0,301.75,67.0,112.23
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0406,1831.5,693.5,345.00125,53.0,176.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0404,3214.0,1253.5,763.0,177.5,277.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0398,4382.0,2083.5,1050.78925,200.5,311.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0388,1917.0,660.5,330.74925,62.5,114.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0386,8393.0,3443.0,1922.4715,473.5,639.729
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0383,9709.5,3377.0,2411.7250000000004,624.0,874.134
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0233,4043.0,1617.5,813.75,176.0,267.6
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0128,3455.5,1838.0,720.7505,99.0,375.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0124,2298.0,1350.5,426.00125,104.0,322.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0123,7172.0,3766.5,2689.0,327.0,980.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0104,8071.0,2783.5,2009.2492499999998,433.5,783.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,15_0095,9172.5,3157.5,2220.376,555.0,962.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,14_0083,1079.0,916.5,171.66070000000002,228.5,360.0
merged_Corredor-Moreno_exp_PST_104E_count_0.tsv,16_0365,6989.5,2557.5,1241.49975,293.0,129.0
merged_Hubbard_exp_PST_104E_count_0.tsv,01_34,417.5,2.5,1.0,0.0,0.0
merged_Hubbard_exp_PST_104E_count_0.tsv,11_75,10231.5,2870.0,2477.75,714.0,386.332
merged_Hubbard_exp_PST_104E_count_0.tsv,12_83,8613.0,3505.0,2375.25,582.0,496.0
merged_Hubbard_exp_PST_104E_count_0.tsv,12_86,17372.0,6226.0,4881.758000000001,1331.5,840.0
merged_Hubbard_exp_PST_104E_count_0.tsv,11_13,12252.0,3587.5,2750.75,801.0,605.0
merged_Hubbard_exp_PST_104E_count_0.tsv,03_07,733.5,0.0,0.0,0.0,0.0
merged_Hubbard_exp_PST_104E_count_0.tsv,11_08,11544.5,3459.0,3045.3125,936.0,526.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_09,5957.0,1727.0,1566.0,353.0,1940.38
merged_Hubbard_exp_PST_104E_count_0.tsv,13_12,4548.0,1915.5,1292.06,193.0,261.0
merged_Hubbard_exp_PST_104E_count_0.tsv,08_501,1102.5,0.0,0.0,0.0,0.0
merged_Hubbard_exp_PST_104E_count_0.tsv,11_128,14589.0,4336.5,3888.4759999999997,1129.0,442.483
merged_Hubbard_exp_PST_104E_count_0.tsv,11_140,653.0,0.0,0.25,0.0,0.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_120,8891.0,2779.0,2690.1594999999998,353.5,671.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_123,1551.0,463.5,264.0,57.0,87.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_14,8397.5,1982.5,1477.75,361.5,441.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_15,7137.5,1766.0,1838.75,556.0,2042.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_18,4367.0,978.0,1381.615,444.5,1786.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_182,7264.5,1832.5,1542.5,341.5,563.818
merged_Hubbard_exp_PST_104E_count_0.tsv,13_19,3349.0,695.0,764.5005,245.0,618.3
merged_Hubbard_exp_PST_104E_count_0.tsv,13_20,4044.0,1271.5,805.24975,160.0,336.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_21,7349.0,1915.5,1533.1464999999998,339.0,1057.14
merged_Hubbard_exp_PST_104E_count_0.tsv,13_22,8648.0,2643.0,1994.75025,433.0,3021.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_23,6878.5,2172.5,1475.75,312.5,904.511
merged_Hubbard_exp_PST_104E_count_0.tsv,13_24,11316.0,3615.5,2137.499,326.5,1305.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_25,8271.5,2492.5,1693.0417499999999,357.5,3230.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_26,3697.0,755.0,891.749,245.676,598.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_27,7436.5,1498.5,1822.6934999999999,379.5,1169.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_28,4169.5,931.0,866.2617500000001,216.0,865.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_29,6741.5,1622.0,1312.2507500000002,393.0,204.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_30,12106.5,3289.0,2547.25,618.5,673.187
merged_Hubbard_exp_PST_104E_count_0.tsv,13_32,11392.0,4006.5,2486.25,492.5,1028.79
merged_Hubbard_exp_PST_104E_count_0.tsv,13_33,15101.0,5501.0,3509.5,801.0,883.708
merged_Hubbard_exp_PST_104E_count_0.tsv,13_34,6182.0,1983.5,1338.2492499999998,345.0,927.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_35,8692.5,2424.5,1889.7530000000002,433.5,688.67
merged_Hubbard_exp_PST_104E_count_0.tsv,13_36,7592.5,1950.0,1528.0005,349.0,563.252
merged_Hubbard_exp_PST_104E_count_0.tsv,13_37,12963.5,4062.0,3562.4279999999994,795.0,3480.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_38,12547.5,4839.5,2877.75,569.5,1254.09
merged_Hubbard_exp_PST_104E_count_0.tsv,13_39,12794.0,3734.0,2716.8845,705.5,2091.21
merged_Hubbard_exp_PST_104E_count_0.tsv,13_40,10376.0,3289.5,2341.473,521.5,1262.26
merged_Hubbard_exp_PST_104E_count_0.tsv,13_42,9581.0,3667.0,2160.5,445.0,700.389
merged_Hubbard_exp_PST_104E_count_0.tsv,13_520,5591.5,2410.5,1271.4992499999998,255.0,411.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_65,9843.5,3594.5,3466.7970000000005,677.0,1356.0
merged_Hubbard_exp_PST_104E_count_0.tsv,13_71,3357.0,1118.0,894.2505,194.0,162.745
merged_Hubbard_exp_PST_104E_count_0.tsv,78_66,13727.0,4994.5,3307.035,722.5,617.058
merged_Hubbard_exp_PST_104E_count_0.tsv,87_66,965.0,0.0,0.0,0.0,0.0
merged_Hubbard_exp_PST_104E_count_0.tsv,88_44SS3,1037.5,0.0,0.0,0.0,0.0
merged_Hubbard_exp_PST_104E_count_0.tsv,88_45SS,289.0,0.0,0.0,0.0,0.0
merged_Hubbard_exp_PST_104E_count_0.tsv,88_55SS,712.5,3.0,1.25,0.0,0.0
merged_Hubbard_exp_PST_104E_count_0.tsv,CL1,20558.0,6835.0,4838.809499999999,1123.0,1119.0
merged_Hubbard_exp_PST_104E_count_0.tsv,RB2,0.0,0.0,0.0,0.0,0.0
merged_Hubbard_exp_PST_104E_count_0.tsv,RB1,0.0,0.0,0.0,0.0,0.0
merged_Hubbard_exp_PST_104E_count_0.tsv,T13_1,3491.5,652.5,814.99975,310.0,363.0
merged_Hubbard_exp_PST_104E_count_0.tsv,T13_2,3070.0,677.5,597.74975,141.0,91.0
merged_Hubbard_exp_PST_104E_count_0.tsv,T13_3,2485.5,523.0,443.99974999999995,91.5,69.0
